"","flag","year","species","clutch"
"19506","1253",2003,"herg","3"
"19507","1156",2003,"herg","2"
"19508","1152",2003,"herg","3"
"19509","49",2003,"herg","3"
"19510","330",2003,"herg","3"
"19511","215",2003,"herg","2"
"19512","295",2003,"herg","3"
"19513","313",2003,"herg","2"
"19514","216",2003,"herg","2"
"19515","1028",2003,"herg","3"
"19516","346",2003,"herg","3"
"19517","1242",2003,"herg","3"
"19518","269",2003,"herg","3"
"19519","329",2003,"herg","3"
"19520","327",2003,"herg","2"
"19521","1003",2003,"herg","3"
"19522","349",2003,"herg","3"
"19523","1775",2003,"herg","3"
"19524","264",2003,"herg","2"
"19525","288",2003,"herg","3"
"19526","327",2003,"herg","3"
"19527","428",2003,"herg","3"
"19528","222",2003,"herg","3"
"19529","436",2003,"herg","3"
"19530","322",2003,"herg","3"
"19531","405",2003,"herg","3"
"19532","408",2003,"herg","3"
"19533","301",2003,"herg","3"
"19534","413",2003,"herg","3"
"19535","432",2003,"herg","3"
"19536","333",2003,"herg","3"
"19537","440",2003,"herg","3"
"19538","241",2003,"herg","2"
"19539","310",2003,"herg","3"
"19540","406",2003,"herg","3"
"19541","441",2003,"herg","3"
"19542","314",2003,"herg","3"
"19543","410",2003,"herg","3"
"19544","348",2003,"herg","2"
"19545","449",2003,"herg","3"
"19546","994",2003,"herg","3"
"19547","297",2003,"herg","3"
"19548","341",2003,"herg","3"
"19549","343",2003,"herg","3"
"19550","228",2003,"herg","3"
"19551","318",2003,"herg","3"
"19552","435",2003,"herg","3"
"19553","205",2003,"herg","3"
"19554","357",2003,"herg","1"
"19555","335",2003,"herg","3"
"19556","1103",2003,"herg","3"
"19557","3008",2003,"herg","3"
"19558","212",2003,"herg","3"
"19559","442",2003,"herg","2"
"19560","1142",2003,"herg","2"
"19561","473",2003,"herg","2"
"19562","209",2003,"herg","1"
"19563","267",2003,"herg","2"
"19564","418",2003,"herg","2"
"19565","285",2003,"herg","3"
"19566","263",2003,"herg","2"
"19567","433",2003,"herg","3"
"19568","239",2003,"herg","3"
"19569","439",2003,"herg","2"
"19570","1235",2003,"herg","3"
"19571","426",2003,"herg","3"
"19572","1144",2003,"herg","2"
"19573","1013",2003,"herg","1"
"19574","1136",2003,"herg","3"
"19575","1129",2003,"herg","1"
"19576","287",2003,"herg","3"
"19577","409",2003,"herg","3"
"19578","414",2003,"herg","2"
"19579","268",2003,"herg","2"
"19580","443",2003,"herg","2"
"19581","1219",2003,"herg","3"
"19582","237",2003,"herg","2"
"19583","437",2003,"herg","2"
"19584","238",2003,"herg","3"
"19585","258",2003,"herg","3"
"19586","407",2003,"herg","3"
"19587","1114",2003,"herg","1"
"19588","450",2003,"herg","3"
"19589","447",2003,"herg","3"
"19590","283",2003,"herg","3"
"19591","243",2003,"herg","3"
"19592","422",2003,"herg","2"
"19593","1773",2003,"herg","2"
"19594","300",2003,"herg","3"
"19595","235",2003,"herg","3"
"19596","236",2003,"herg","1"
"19597","1205",2003,"herg","1"
"19598","423",2003,"herg","3"
"19599","1260",2003,"herg","2"
"19600","412",2003,"herg","2"
"19601","233",2003,"herg","3"
"19602","224",2003,"herg","3"
"19603","967",2003,"herg","1"
"19604","976",2003,"herg","1"
"19605","415",2003,"herg","1"
"19606","1500",2003,"herg","2"
"19607",NA,2003,"herg","3"
"19608",NA,2003,"herg","3"
"19609",NA,2003,"herg","3"
"19610",NA,2003,"herg","3"
"19611",NA,2003,"herg","3"
"19612",NA,2003,"herg","3"
"19613",NA,2003,"herg","1"
"19614",NA,2003,"herg","3"
"19615",NA,2003,"herg","3"
"19616",NA,2003,"herg","3"
"19617",NA,2003,"herg","3"
"19618",NA,2003,"herg","2"
"19619",NA,2003,"herg","2"
"19620",NA,2003,"herg","3"
"19621",NA,2003,"herg","2"
"19622",NA,2003,"herg","3"
"19623",NA,2003,"herg","3"
"19624",NA,2003,"herg","3"
"19625",NA,2003,"herg","3"
"19626",NA,2003,"herg","3"
"19627",NA,2003,"herg","2"
"19628",NA,2003,"herg","2"
"19629",NA,2003,"herg","2"
"19630",NA,2003,"herg","2"
"19631",NA,2003,"herg","3"
"19632",NA,2003,"herg","3"
"19633",NA,2003,"herg","3"
"19634",NA,2003,"herg","1"
"19635",NA,2003,"herg","2"
"19636",NA,2003,"herg","3"
"19637",NA,2003,"herg","1"
"19638",NA,2003,"herg","3"
"19639",NA,2003,"herg","3"
"19640",NA,2003,"herg","2"
"19641",NA,2003,"herg","2"
"19642",NA,2003,"herg","2"
"19643",NA,2003,"herg","3"
"19644",NA,2003,"herg","1"
"19645",NA,2003,"herg","2"
"19646",NA,2003,"herg","2"
"19647",NA,2003,"herg","2"
"19648",NA,2003,"herg","2"
"19649",NA,2003,"herg","3"
"19650",NA,2003,"herg","3"
"19651",NA,2003,"herg","2"
"19652",NA,2003,"herg","3"
"19653",NA,2003,"herg","2"
"19654",NA,2003,"herg","3"
"19655",NA,2003,"herg","3"
"19656",NA,2003,"herg","3"
"19657",NA,2003,"herg","3"
"19658",NA,2003,"herg","3"
"19659",NA,2003,"herg","3"
"19660",NA,2003,"herg","3"
"19661",NA,2003,"herg","1"
"19662",NA,2003,"herg","2"
"19663",NA,2003,"herg","3"
"19664",NA,2003,"herg","1"
"19665",NA,2003,"herg","1"
"19666",NA,2003,"herg","3"
"19667",NA,2003,"herg","3"
"19668",NA,2003,"herg","3"
"19669",NA,2003,"herg","2"
"19670",NA,2003,"herg","3"
"19671",NA,2003,"herg","2"
"19672",NA,2003,"herg","3"
"19673",NA,2003,"herg","3"
"19674",NA,2003,"herg","3"
"19675",NA,2003,"herg","3"
"19676",NA,2003,"herg","3"
"19677",NA,2003,"herg","1"
"19678",NA,2003,"herg","3"
"19679",NA,2003,"herg","3"
"19680",NA,2003,"herg","3"
"19681",NA,2003,"herg","3"
"19682",NA,2003,"herg","2"
"19683",NA,2003,"herg","3"
"19684",NA,2003,"herg","2"
"19685",NA,2003,"herg","2"
"19686",NA,2003,"herg","3"
"19687",NA,2003,"herg","2"
"19688",NA,2003,"herg","2"
"19689",NA,2003,"herg","2"
"19690",NA,2003,"herg","3"
"19691",NA,2003,"herg","3"
"19692",NA,2003,"herg","3"
"19693",NA,2003,"herg","3"
"19694",NA,2003,"herg","2"
"19695",NA,2003,"herg","2"
"19696",NA,2003,"herg","1"
"19697",NA,2003,"herg","3"
"19698",NA,2003,"herg","2"
"19699",NA,2003,"herg","3"
"19700",NA,2003,"herg","3"
"19701",NA,2003,"herg","3"
"19702",NA,2003,"herg","3"
"19703",NA,2003,"herg","3"
"19704",NA,2003,"herg","2"
"19705",NA,2003,"herg","2"
"19706",NA,2003,"herg","3"
"19707",NA,2003,"herg","2"
"19708",NA,2003,"herg","2"
"19709",NA,2003,"herg","2"
"19710",NA,2003,"herg","2"
"19711",NA,2003,"herg","3"
"19712",NA,2003,"herg","3"
"19713",NA,2003,"herg","1"
"19714",NA,2003,"herg","3"
"19715",NA,2003,"herg","2"
"19716",NA,2003,"herg","3"
"19717",NA,2003,"herg","2"
"19718",NA,2003,"herg","2"
"19719",NA,2003,"herg","2"
"19720",NA,2003,"herg","3"
"19721",NA,2003,"herg","3"
"19722",NA,2003,"herg","1"
"19723",NA,2003,"herg","3"
"19724",NA,2003,"herg","3"
"19725",NA,2003,"herg","1"
"19726",NA,2003,"herg","2"
"19727",NA,2003,"herg","3"
"19728",NA,2003,"herg","2"
"19729",NA,2003,"herg","3"
"19730",NA,2003,"herg","3"
"19731",NA,2003,"herg","2"
"19732",NA,2003,"herg","1"
"19733",NA,2003,"herg","3"
"19734",NA,2003,"herg","3"
"19735",NA,2003,"herg","2"
"19736",NA,2003,"herg","2"
"19737",NA,2003,"herg","3"
"19738",NA,2003,"herg","3"
"19739",NA,2003,"herg","3"
"19740",NA,2003,"herg","3"
"19741",NA,2003,"herg","3"
"19742",NA,2003,"herg","3"
"19743",NA,2003,"herg","2"
"19744",NA,2003,"herg","2"
"19745",NA,2003,"herg","1"
"19746",NA,2003,"herg","1"
"19747",NA,2003,"herg","3"
"19748",NA,2003,"herg","3"
"19749",NA,2003,"herg","3"
"19750",NA,2003,"herg","2"
"19751",NA,2003,"herg","3"
"19752",NA,2003,"herg","2"
"19753",NA,2003,"herg","3"
"19754",NA,2003,"herg","2"
"19755",NA,2003,"herg","3"
"19756",NA,2003,"herg","3"
"19757",NA,2003,"herg","2"
"19758",NA,2003,"herg","1"
"19759",NA,2003,"herg","1"
"19760",NA,2003,"herg","2"
"19761",NA,2003,"herg","3"
"19762",NA,2003,"herg","3"
"19763",NA,2003,"herg","3"
"19764",NA,2003,"herg","3"
"19765",NA,2003,"herg","2"
"19766",NA,2003,"herg","3"
"19767",NA,2003,"herg","1"
"19768",NA,2003,"herg","3"
"19769",NA,2003,"herg","3"
"19770",NA,2003,"herg","2"
"19771",NA,2003,"herg","3"
"19772",NA,2003,"herg","2"
"19773",NA,2003,"herg","3"
"19774",NA,2003,"herg","3"
"19775",NA,2003,"herg","2"
"19776",NA,2003,"herg","3"
"19777",NA,2003,"herg","3"
"19778",NA,2003,"herg","3"
"19779",NA,2003,"herg","3"
"19780",NA,2003,"herg","3"
"19781",NA,2003,"herg","2"
"19782",NA,2003,"herg","3"
"19783",NA,2003,"herg","1"
"19784",NA,2003,"herg","1"
"19785",NA,2003,"herg","3"
"19786",NA,2003,"herg","3"
"19787",NA,2003,"herg","3"
"19788",NA,2003,"herg","3"
"19789",NA,2003,"herg","2"
"19790",NA,2003,"herg","2"
"19791",NA,2003,"herg","3"
"19792",NA,2003,"herg","3"
"19793",NA,2003,"herg","3"
"19794",NA,2003,"herg","1"
"19795",NA,2003,"herg","2"
"19796",NA,2003,"herg","2"
"19797",NA,2003,"herg","3"
"19798",NA,2003,"herg","1"
"19799",NA,2003,"gbbg","2"
"19800",NA,2003,"herg","3"
"19801",NA,2003,"herg","3"
"19802",NA,2003,"herg","3"
"19803",NA,2003,"herg","2"
"19804",NA,2003,"herg","2"
"19805",NA,2003,"herg","1"
"19806",NA,2003,"herg","2"
"19807",NA,2003,"herg","2"
"19808",NA,2003,"herg","3"
"19809",NA,2003,"herg","3"
"19810",NA,2003,"herg","1"
"19811",NA,2003,"herg","3"
"19812",NA,2003,"herg","1"
"19813",NA,2003,"herg","1"
"19814",NA,2003,"herg","3"
"19815",NA,2003,"herg","3"
"19816",NA,2003,"herg","1"
"19817",NA,2003,"herg","2"
"19818",NA,2003,"herg","3"
"19819",NA,2003,"herg","3"
"19820",NA,2003,"herg","3"
"19821",NA,2003,"herg","2"
"19822",NA,2003,"herg","3"
"19823",NA,2003,"herg","1"
"19824",NA,2003,"herg","1"
"19825",NA,2003,"herg","2"
"19826",NA,2003,"herg","3"
"19827",NA,2003,"herg","1"
"19828",NA,2003,"herg","2"
"19829",NA,2003,"herg","1"
"19830",NA,2003,"herg","1"
"19831",NA,2003,"herg","2"
"19832",NA,2003,"herg","3"
"19833",NA,2003,"herg","2"
"19834",NA,2003,"herg","2"
"19835",NA,2003,"herg","2"
"19836",NA,2003,"herg","3"
"19837",NA,2003,"herg","2"
"19838",NA,2003,"herg","1"
"19839",NA,2003,"herg","1"
"19840",NA,2003,"herg","3"
"19841",NA,2003,"herg","3"
"19842",NA,2003,"herg","2"
"19843",NA,2003,"herg","1"
"19844",NA,2003,"herg","3"
"19845",NA,2003,"herg","3"
"19846",NA,2003,"herg","3"
"19847",NA,2003,"herg","3"
"19848",NA,2003,"herg","3"
"19849",NA,2003,"herg","3"
"19850",NA,2003,"herg","3"
"19851",NA,2003,"herg","2"
"19852",NA,2003,"herg","1"
"19853",NA,2003,"herg","2"
"19854",NA,2003,"herg","2"
"19855",NA,2003,"herg","3"
"19856",NA,2003,"herg","3"
"19857",NA,2003,"herg","3"
"19858",NA,2003,"herg","3"
"19859",NA,2003,"herg","1"
"19860",NA,2003,"herg","3"
"19861",NA,2003,"herg","3"
"19862",NA,2003,"herg","3"
"19863",NA,2003,"herg","2"
"19864",NA,2003,"herg","1"
"19865",NA,2003,"herg","1"
"19866",NA,2003,"herg","2"
"19867",NA,2003,"herg","3"
"19868",NA,2003,"herg","3"
"19869",NA,2003,"herg","3"
"19870",NA,2003,"herg","3"
"19871",NA,2003,"herg","3"
"19872",NA,2003,"herg","3"
"19873",NA,2003,"herg","3"
"19874",NA,2003,"herg","3"
"19875",NA,2003,"herg","3"
"19876",NA,2003,"herg","3"
"19877",NA,2003,"herg","3"
"19878",NA,2003,"herg","2"
"19879",NA,2003,"herg","3"
"19880",NA,2003,"herg","3"
"19881",NA,2003,"herg","3"
"19882",NA,2003,"herg","3"
"19883",NA,2003,"herg","3"
"19884",NA,2003,"herg","3"
"19885",NA,2003,"herg","2"
"19886",NA,2003,"herg","3"
"19887",NA,2003,"herg","2"
"19888",NA,2003,"herg","3"
"19889",NA,2003,"herg","2"
"19890",NA,2003,"herg","3"
"19891",NA,2003,"herg","2"
"19892",NA,2003,"herg","3"
"19893",NA,2003,"herg","3"
"19894",NA,2003,"herg","2"
"19895",NA,2003,"herg","3"
"19896",NA,2003,"herg","1"
"19897",NA,2003,"herg","3"
"19898",NA,2003,"herg","3"
"19899",NA,2003,"herg","3"
"19900",NA,2003,"herg","3"
"19901",NA,2003,"herg","2"
"19902",NA,2003,"herg","3"
"19903",NA,2003,"herg","3"
"19904",NA,2003,"herg","3"
"19905",NA,2003,"herg","2"
"19906",NA,2003,"herg","3"
"19907",NA,2003,"herg","3"
"19908",NA,2003,"herg","1"
"19909",NA,2003,"herg","3"
"19910",NA,2003,"herg","2"
"19911",NA,2003,"herg","3"
"19912",NA,2003,"herg","2"
"19913",NA,2003,"herg","3"
"19914",NA,2003,"herg","3"
"19915",NA,2003,"herg","3"
"19916",NA,2003,"herg","3"
"19917",NA,2003,"herg","2"
"19918",NA,2003,"herg","3"
"19919",NA,2003,"herg","3"
"19920",NA,2003,"herg","3"
"19921",NA,2003,"herg","3"
"19922",NA,2003,"herg","3"
"19923",NA,2003,"herg","2"
"19924",NA,2003,"herg","1"
"19925",NA,2003,"herg","2"
"19926",NA,2003,"herg","2"
"19927",NA,2003,"herg","3"
"19928",NA,2003,"herg","2"
"19929",NA,2003,"herg","3"
"19930",NA,2003,"herg","3"
"19931",NA,2003,"herg","3"
"19932",NA,2003,"herg","1"
"19933",NA,2003,"herg","3"
"19934",NA,2003,"herg","2"
"19935",NA,2003,"herg","3"
"19936",NA,2003,"herg","3"
"19937",NA,2003,"herg","3"
"19938",NA,2003,"herg","2"
"19939",NA,2003,"herg","2"
"19940",NA,2003,"herg","3"
"19941",NA,2003,"herg","1"
"19942",NA,2003,"herg","2"
"19943",NA,2003,"herg","2"
"19944",NA,2003,"herg","3"
"19945",NA,2003,"herg","2"
"19946",NA,2003,"herg","1"
"19947",NA,2003,"herg","2"
"19948",NA,2003,"herg","3"
"19949",NA,2003,"herg","3"
"19950",NA,2003,"herg","1"
"19951",NA,2003,"herg","3"
"19952",NA,2003,"herg","2"
"19953",NA,2003,"herg","2"
"19954",NA,2003,"herg","2"
"19955",NA,2003,"herg","1"
"19956",NA,2003,"herg","2"
"19957",NA,2003,"herg","1"
"19958",NA,2003,"herg","3"
"19959",NA,2003,"herg","2"
"19960",NA,2003,"herg","2"
"19961",NA,2003,"herg","3"
"19962",NA,2003,"herg","1"
"19963",NA,2003,"herg","3"
"19964",NA,2003,"herg","2"
"19965",NA,2003,"herg","3"
"19966",NA,2003,"herg","2"
"19967",NA,2003,"herg","3"
"19968",NA,2003,"herg","2"
"19969",NA,2003,"herg","3"
"19970",NA,2003,"herg","3"
"19971",NA,2003,"herg","3"
"19972",NA,2003,"gbbg","2"
"19973",NA,2003,"herg","3"
"19974",NA,2003,"herg","2"
"19975",NA,2003,"herg","3"
"19976",NA,2003,"herg","2"
"19977",NA,2003,"herg","1"
"19978",NA,2003,"herg","3"
"19979",NA,2003,"herg","2"
"19980",NA,2003,"herg","2"
"19981",NA,2003,"herg","1"
"19982",NA,2003,"herg","1"
"19983",NA,2003,"herg","3"
"19984",NA,2003,"herg","3"
"19985",NA,2003,"herg","1"
"19986",NA,2003,"herg","2"
"19987",NA,2003,"herg","1"
"19988",NA,2003,"herg","3"
"19989",NA,2003,"herg","3"
"19990",NA,2003,"herg","4"
"19991",NA,2003,"herg","3"
"19992",NA,2003,"herg","2"
"19993",NA,2003,"herg","3"
"19994",NA,2003,"herg","3"
"19995",NA,2003,"herg","2"
"19996",NA,2003,"herg","3"
"19997",NA,2003,"herg","1"
"19998",NA,2003,"herg","3"
"19999",NA,2003,"herg","3"
"20000",NA,2003,"herg","2"
"20001",NA,2003,"herg","3"
"20002",NA,2003,"herg","2"
"20003",NA,2003,"herg","2"
"20004",NA,2003,"herg","3"
"20005",NA,2003,"herg","2"
"20006",NA,2003,"herg","3"
"20007",NA,2003,"herg","3"
"20008",NA,2003,"herg","3"
"20009",NA,2003,"herg","3"
"20010",NA,2003,"herg","3"
"20011",NA,2003,"herg","3"
"20012",NA,2003,"herg","3"
"20013",NA,2003,"herg","3"
"20014",NA,2003,"herg","3"
"20015",NA,2003,"herg","2"
"20016",NA,2003,"herg","2"
"20017",NA,2003,"herg","2"
"20018",NA,2003,"herg","3"
"20019",NA,2003,"herg","3"
"20020",NA,2003,"herg","2"
"20021",NA,2003,"herg","2"
"20022",NA,2003,"herg","3"
"20023",NA,2003,"herg","3"
"20024",NA,2003,"herg","2"
"20025",NA,2003,"herg","3"
"20026",NA,2003,"herg","3"
"20027",NA,2003,"herg","3"
"20028",NA,2003,"herg","2"
"20029",NA,2003,"herg","2"
"20030",NA,2003,"herg","2"
"20031",NA,2003,"herg","3"
"20032",NA,2003,"herg","3"
"20033",NA,2003,"herg","3"
"20034",NA,2003,"herg","2"
"20035",NA,2003,"herg","3"
"20036",NA,2003,"herg","3"
"20037",NA,2003,"herg","3"
"20038",NA,2003,"herg","2"
"20039",NA,2003,"herg","3"
"20040",NA,2003,"herg","4"
"20041",NA,2003,"herg","3"
"20042",NA,2003,"herg","2"
"20043",NA,2003,"herg","2"
"20044",NA,2003,"herg","3"
"20045",NA,2003,"herg","3"
"20046",NA,2003,"herg","3"
"20047",NA,2003,"herg","3"
"20048",NA,2003,"herg","3"
"20049",NA,2003,"herg","2"
"20050",NA,2003,"herg","2"
"20051",NA,2003,"herg","2"
"20052",NA,2003,"herg","2"
"20053",NA,2003,"herg","2"
"20054",NA,2003,"herg","3"
"20055",NA,2003,"herg","1"
"20056",NA,2003,"herg","3"
"20057",NA,2003,"herg","3"
"20058",NA,2003,"herg","3"
"20059",NA,2003,"herg","2"
"20060",NA,2003,"herg","2"
"20061",NA,2003,"herg","1"
"20062",NA,2003,"herg","3"
"20063",NA,2003,"herg","2"
"20064",NA,2003,"herg","3"
"20065",NA,2003,"herg","2"
"20066",NA,2003,"herg","3"
"20067",NA,2003,"herg","3"
"20068",NA,2003,"herg","2"
"20069",NA,2003,"herg","3"
"20070",NA,2003,"herg","3"
"20071",NA,2003,"herg","1"
"20072",NA,2003,"herg","3"
"20073",NA,2003,"herg","3"
"20074",NA,2003,"herg","3"
"20075",NA,2003,"herg","3"
"20076",NA,2003,"herg","2"
"20077",NA,2003,"herg","3"
"20078",NA,2003,"herg","3"
"20079",NA,2003,"herg","3"
"20080",NA,2003,"herg","3"
"20081",NA,2003,"herg","3"
"20082",NA,2003,"herg","2"
"20083",NA,2003,"herg","2"
"20084",NA,2003,"herg","3"
"20085",NA,2003,"herg","2"
"20086",NA,2003,"herg","3"
"20087",NA,2003,"herg","3"
"20088",NA,2003,"herg","3"
"20089",NA,2003,"herg","2"
"20090",NA,2003,"herg","3"
"20091",NA,2003,"herg","1"
"20092",NA,2003,"herg","3"
"20093",NA,2003,"herg","2"
"20094",NA,2003,"herg","1"
"20095","438",2003,"herg","3"
"20096","246",2003,"herg","3"
"20097","454",2003,"herg","3"
"20098","420",2003,"herg","3"
"20099","412",2003,"herg","3"
"20100","232",2003,"herg","2"
"20101","404",2003,"herg","3"
"20102","1231",2003,"herg","2"
"20103","434",2003,"herg","1"
"20104","343",2003,"herg","3"
"20105","446",2003,"herg","3"
"20106","1112",2003,"herg","3"
"20107","421",2003,"herg","2"
"20108","291",2003,"herg","2"
"20109","403",2003,"herg","2"
"20110","1023",2003,"herg","3"
"20111","444",2003,"herg","2"
"20112","336",2003,"herg","2"
"20113","1212",2003,"herg","2"
"20114","424",2003,"herg","3"
"20115","900",2003,"herg","3"
"20116","891",2003,"herg","2"
"20117","430",2003,"herg","2"
"20118","427",2003,"herg","3"
"20119","860",2003,"herg","2"
"20120","431",2003,"herg","3"
"20121","890",2003,"herg","3"
"20122","865",2003,"herg","2"
"20123","990",2003,"herg","2"
"20124","991",2003,"herg","3"
"20125","862",2003,"herg","3"
"20126","857",2003,"herg","3"
"20127","1109",2003,"herg","1"
"20128","416",2003,"herg","2"
"20129","896",2003,"herg","3"
"20130","988",2003,"herg","3"
"20131","898",2003,"herg","3"
"20132","316",2003,"herg","3"
"20133","863",2003,"herg","3"
"20134","878",2003,"herg","3"
"20135","325",2003,"herg","3"
"20136","417",2003,"herg","3"
"20137",NA,2003,"herg","3"
"20138",NA,2003,"herg","3"
"20139",NA,2003,"herg","3"
"20140",NA,2003,"herg","2"
"20141",NA,2003,"herg","1"
"20142",NA,2003,"herg","3"
"20143",NA,2003,"herg","2"
"20144",NA,2003,"herg","3"
"20145",NA,2003,"herg","3"
"20146",NA,2003,"herg","3"
"20147",NA,2003,"herg","3"
"20148",NA,2003,"herg","2"
"20149",NA,2003,"herg","3"
"20150",NA,2003,"herg","2"
"20151",NA,2003,"herg","3"
"20152",NA,2003,"herg","1"
"20153",NA,2003,"herg","1"
"20154",NA,2003,"herg","3"
"20155",NA,2003,"herg","2"
"20156",NA,2003,"herg","3"
"20157",NA,2003,"herg","3"
"20158","1010",2003,"herg","2"
"20159",NA,2003,"herg","3"
"20160","1255",2003,"herg","3"
"20161",NA,2003,"herg","2"
"20162",NA,2003,"herg","2"
"20163","8",2002,"herg","3"
"20164","89",2002,"herg","3"
"20165","10",2002,"herg","2"
"20166","32",2002,"herg","3"
"20167","6",2002,"herg","3"
"20168","24",2002,"gbbg","2"
"20169","98",2002,"herg","3"
"20170","19",2002,"herg","2"
"20171","2",2002,"herg","3"
"20172","87",2002,"gbbg","2"
"20173","20",2002,"herg","3"
"20174","47",2002,"coei","3"
"20175","21",2002,"herg","2"
"20176","56",2002,"herg","3"
"20177","43",2002,"herg","2"
"20178","91",2002,"herg","3"
"20179","49",2002,"herg","3"
"20180","92",2002,"herg","3"
"20181","40",2002,"herg","2"
"20182","22",2002,"herg","3"
"20183","99",2002,"herg","3"
"20184","52",2002,"herg","2"
"20185","96",2002,"herg","3"
"20186","58",2002,"herg","3"
"20187","14",2002,"herg","2"
"20188","77",2002,"herg","3"
"20189","44",2002,"herg","3"
"20190","94",2002,"herg","3"
"20191","15",2002,"herg","3"
"20192","5",2002,"herg","3"
"20193","34",2002,"herg","3"
"20194","62",2002,"herg","4"
"20195","100",2002,"herg","3"
"20196","33",2002,"herg","3"
"20197","84",2002,"herg","3"
"20198","42",2002,"herg","3"
"20199","4",2002,"herg","3"
"20200","30",2002,"herg","3"
"20201","31",2002,"herg","3"
"20202","57",2002,"herg","2"
"20203","85",2002,"herg","3"
"20204","17",2002,"herg","3"
"20205","41",2002,"herg","3"
"20206","61",2002,"herg","3"
"20207","3",2002,"herg","3"
"20208","55",2002,"herg","2"
"20209","66",2002,"herg","3"
"20210","45",2002,"herg","1"
"20211","73",2002,"herg","3"
"20212","78",2002,"herg","1"
"20213","83",2002,"herg","3"
"20214","50",2002,"herg","3"
"20215","46",2002,"herg","3"
"20216","23",2002,"herg","3"
"20217","80",2002,"herg","3"
"20218","48",2002,"herg","3"
"20219","1",2002,"herg","2"
"20220","16",2002,"herg","3"
"20221","36",2002,"herg","3"
"20222","54",2002,"herg","1"
"20223","11",2002,"herg","2"
"20224","70",2002,"herg","3"
"20225","79",2002,"herg","3"
"20226","26",2002,"herg","3"
"20227","69",2002,"herg","2"
"20228","28",2002,"herg","3"
"20229","53",2002,"herg","1"
"20230","25",2002,"herg","3"
"20231","93",2002,"herg","3"
"20232","60",2002,"herg","3"
"20233","9",2002,"herg","3"
"20234","13",2002,"herg","3"
"20235","29",2002,"herg","2"
"20236","27",2002,"herg","3"
"20237","95",2002,"herg","3"
"20238","76",2002,"herg","3"
"20239","65",2002,"herg","3"
"20240","86",2002,"herg","2"
"20241","7",2002,"herg","3"
"20242","35",2002,"herg","3"
"20243","38",2002,"herg","3"
"20244","59",2002,"herg","3"
"20245","12",2002,"herg","3"
"20246","63",2002,"herg","3"
"20247","71",2002,"herg","3"
"20248","81",2002,"herg","2"
"20249","64",2002,"herg","3"
"20250","90",2002,"herg","3"
"20251","37",2002,"herg","3"
"20252","51",2002,"herg","3"
"20253","60",2002,"herg","1"
"20254","72",2002,"herg","3"
"20255","74",2002,"herg","3"
"20256","82",2002,"herg","3"
"20257","39",2002,"gbbg","2"
"20258","1223",2002,"herg","3"
"20259","255",2002,"herg","3"
"20260","323",2002,"herg","3"
"20261","1250",2002,"herg","3"
"20262","494",2002,"herg","3"
"20263","1755",2002,"herg","3"
"20264","996",2002,"herg","2"
"20265","280",2002,"herg","3"
"20266","1220",2002,"herg","3"
"20267","253",2002,"herg","3"
"20268","1793",2002,"herg","2"
"20269","1213",2002,"herg","3"
"20270","262",2002,"herg","3"
"20271","1770",2002,"herg","2"
"20272","3010",2002,"herg","3"
"20273","1759",2002,"herg","3"
"20274","1221",2002,"herg","3"
"20275","260",2002,"herg","3"
"20276","1112",2002,"herg","3"
"20277","1758",2002,"herg","2"
"20278","1753",2002,"herg","1"
"20279","1217",2002,"herg","3"
"20280","1768",2002,"herg","3"
"20281","254",2002,"herg","1"
"20282","1761",2002,"herg","2"
"20283","971",2002,"herg","3"
"20284","1249",2002,"herg","2"
"20285","9771",2002,"herg","3"
"20286","961",2002,"herg","2"
"20287","1208",2002,"herg","3"
"20288","1777",2002,"herg","1"
"20289","258",2002,"herg","2"
"20290","1222",2002,"herg","2"
"20291","1788",2002,"herg","3"
"20292","1215",2002,"herg","2"
"20293","1754",2002,"herg","2"
"20294","1790",2002,"herg","3"
"20295","474",2002,"herg","3"
"20296","179",2002,"herg","1"
"20297","1752",2002,"herg","1"
"20298","1784",2002,"herg","2"
"20299","276",2002,"herg","3"
"20300","1780",2002,"herg","3"
"20301","1214",2002,"herg","3"
"20302","785",2002,"herg","3"
"20303","979",2002,"herg","3"
"20304","277",2002,"herg","3"
"20305","1226",2002,"herg","1"
"20306","1247",2002,"herg","3"
"20307","279",2002,"herg","3"
"20308","1216",2002,"herg","3"
"20309","1218",2002,"herg","3"
"20310","1764",2002,"herg","3"
"20311","1210",2002,"herg","3"
"20312","1782",2002,"herg","3"
"20313","1765",2002,"herg","4"
"20314","1206",2002,"herg","3"
"20315","1766",2002,"herg","3"
"20316","1248",2002,"herg","3"
"20317","499",2002,"herg","3"
"20318","1772",2002,"herg","3"
"20319","250",2002,"herg","3"
"20320","1236",2002,"herg","2"
"20321","1769",2002,"herg","2"
"20322","257",2002,"herg","1"
"20323","278",2002,"herg","3"
"20324","1237",2002,"herg","3"
"20325","256",2002,"herg","1"
"20326","116",2002,"herg","2"
"20327","107",2002,"herg","1"
"20328","120",2002,"herg","2"
"20329","127",2002,"herg","2"
"20330","108",2002,"herg","3"
"20331","101",2002,"herg","3"
"20332","128",2002,"herg","3"
"20333","115",2002,"herg","3"
"20334","112",2002,"herg","3"
"20335","111",2002,"herg","3"
"20336","129",2002,"herg","3"
"20337","105",2002,"herg","2"
"20338","113",2002,"herg","2"
"20339","121",2002,"herg","3"
"20340","102",2002,"herg","1"
"20341","114",2002,"herg","1"
"20342","118",2002,"herg","3"
